id,valence_cue,valence_tar,BA_answer,BA_resp,excluded
7,emo,neu,A,A,FALSE
7,emo,neu,A,nei,FALSE
7,neu,emo,A,A,FALSE
7,emo,neu,A,A,FALSE
7,emo,neu,B,B,FALSE
7,neu,emo,B,A,FALSE
7,emo,emo,A,A,FALSE
7,emo,neu,B,A,FALSE
7,emo,neu,A,A,FALSE
7,neu,emo,A,nei,FALSE
7,emo,neu,A,A,FALSE
7,neu,neu,B,B,FALSE
7,neu,emo,B,A,FALSE
7,emo,emo,B,B,FALSE
7,neu,emo,B,A,FALSE
7,emo,emo,nei,A,FALSE
7,emo,neu,A,nei,FALSE
7,emo,neu,B,nei,FALSE
7,emo,neu,A,A,FALSE
7,emo,neu,B,A,FALSE
7,neu,emo,B,A,FALSE
7,neu,neu,nei,A,FALSE
7,neu,emo,B,nei,FALSE
7,neu,emo,A,A,FALSE
7,neu,neu,A,B,FALSE
7,emo,neu,A,A,FALSE
7,neu,emo,A,A,FALSE
7,neu,emo,A,,FALSE
8,neu,emo,B,nei,FALSE
8,neu,emo,B,nei,FALSE
8,neu,neu,B,A,FALSE
8,emo,emo,B,A,FALSE
8,emo,neu,B,B,FALSE
8,neu,emo,B,,FALSE
8,neu,emo,A,A,FALSE
8,emo,neu,A,A,FALSE
8,neu,neu,nei,nei,FALSE
8,emo,emo,A,A,FALSE
8,neu,emo,B,A,FALSE
8,neu,emo,A,nei,FALSE
8,emo,emo,nei,B,FALSE
8,emo,neu,B,A,FALSE
8,neu,emo,A,,FALSE
8,emo,neu,B,,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,A,nei,FALSE
8,emo,neu,A,A,FALSE
8,emo,neu,B,nei,FALSE
8,emo,neu,A,,FALSE
8,neu,emo,A,A,FALSE
8,emo,neu,B,nei,FALSE
8,neu,neu,A,A,FALSE
8,neu,emo,B,nei,FALSE
8,emo,emo,A,,FALSE
8,neu,neu,B,B,FALSE
8,emo,emo,B,nei,FALSE
8,neu,emo,B,A,FALSE
8,neu,emo,A,B,FALSE
8,emo,neu,B,A,FALSE
8,emo,neu,B,nei,FALSE
8,neu,emo,B,A,FALSE
8,emo,neu,B,,FALSE
8,emo,neu,A,,FALSE
8,neu,neu,nei,nei,FALSE
8,emo,neu,B,B,FALSE
8,neu,emo,A,A,FALSE
8,neu,neu,A,nei,FALSE
8,emo,neu,B,nei,FALSE
8,emo,emo,nei,nei,FALSE
8,neu,emo,A,,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,A,nei,FALSE
8,neu,emo,B,nei,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,A,A,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,B,,FALSE
8,emo,neu,A,nei,FALSE
8,emo,emo,A,A,FALSE
8,neu,neu,B,,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,B,nei,FALSE
8,neu,neu,nei,A,FALSE
8,neu,emo,A,A,FALSE
8,neu,emo,B,B,FALSE
8,neu,emo,A,nei,FALSE
8,neu,emo,B,,FALSE
8,emo,neu,B,B,FALSE
8,emo,neu,A,A,FALSE
8,emo,neu,B,A,FALSE
8,emo,neu,B,A,FALSE
8,neu,emo,B,A,FALSE
8,emo,emo,B,,FALSE
8,emo,neu,A,A,FALSE
8,emo,emo,nei,A,FALSE
8,neu,emo,A,nei,FALSE
8,emo,neu,B,nei,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,A,A,FALSE
8,neu,neu,A,A,FALSE
8,emo,emo,B,B,FALSE
8,emo,neu,A,A,FALSE
8,neu,neu,B,nei,FALSE
8,emo,neu,A,A,FALSE
8,neu,emo,A,B,FALSE
8,neu,emo,A,A,FALSE
8,emo,emo,nei,,FALSE
8,neu,neu,A,,FALSE
8,emo,neu,B,B,FALSE
8,emo,neu,B,B,FALSE
8,emo,neu,A,A,FALSE
8,emo,neu,B,A,FALSE
8,neu,emo,B,B,FALSE
8,neu,emo,A,nei,FALSE
8,emo,neu,A,A,FALSE
8,emo,emo,A,A,FALSE
8,neu,neu,nei,,FALSE
8,neu,emo,A,B,FALSE
8,neu,emo,B,A,FALSE
8,emo,neu,B,A,FALSE
8,neu,emo,B,A,FALSE
8,neu,emo,B,,FALSE
8,neu,emo,B,A,FALSE
8,emo,neu,A,A,FALSE
8,emo,neu,B,A,FALSE
8,emo,neu,A,nei,FALSE
8,neu,emo,A,A,FALSE
8,emo,neu,A,A,FALSE
8,emo,emo,nei,A,FALSE
8,neu,emo,A,A,FALSE
8,neu,emo,B,nei,FALSE
8,neu,neu,B,A,FALSE
8,emo,emo,A,,FALSE
8,emo,neu,B,nei,FALSE
8,neu,emo,B,nei,FALSE
8,emo,neu,B,B,FALSE
8,emo,neu,A,A,FALSE
8,emo,emo,B,A,FALSE
8,neu,emo,B,B,FALSE
8,neu,neu,nei,nei,FALSE
8,neu,emo,B,A,FALSE
8,neu,emo,A,,FALSE
8,neu,emo,B,A,FALSE
8,neu,emo,A,B,FALSE
8,emo,neu,A,,FALSE
8,emo,neu,A,A,FALSE
8,emo,neu,B,A,FALSE
8,neu,neu,A,A,FALSE
9,neu,emo,B,A,FALSE
9,neu,emo,B,A,FALSE
9,neu,neu,B,A,FALSE
9,emo,emo,B,A,FALSE
9,emo,neu,B,A,FALSE
9,neu,emo,B,,FALSE
9,neu,emo,A,,FALSE
9,emo,neu,A,nei,FALSE
9,neu,neu,nei,A,FALSE
9,emo,emo,A,A,FALSE
9,neu,emo,B,B,FALSE
9,neu,emo,A,A,FALSE
9,emo,emo,nei,,FALSE
9,emo,neu,B,,FALSE
9,neu,emo,A,,FALSE
9,emo,neu,B,,FALSE
9,emo,neu,A,B,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,A,A,FALSE
9,emo,neu,B,B,FALSE
9,emo,neu,A,A,FALSE
9,neu,emo,A,B,FALSE
9,emo,neu,B,A,FALSE
9,neu,neu,A,,FALSE
9,neu,emo,B,A,FALSE
9,emo,emo,A,A,FALSE
9,neu,neu,B,A,FALSE
9,emo,emo,B,A,FALSE
9,neu,emo,B,A,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,B,A,FALSE
9,emo,neu,B,A,FALSE
9,neu,emo,B,A,FALSE
9,emo,neu,B,A,FALSE
9,emo,neu,A,A,FALSE
9,neu,neu,nei,A,FALSE
9,emo,neu,B,A,FALSE
9,neu,emo,A,A,FALSE
9,neu,neu,A,A,FALSE
9,emo,neu,B,A,FALSE
9,emo,emo,nei,A,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,A,A,FALSE
9,neu,emo,A,A,FALSE
9,neu,emo,B,A,FALSE
9,emo,neu,A,A,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,A,A,FALSE
9,neu,emo,B,A,FALSE
9,emo,neu,A,,FALSE
9,emo,emo,A,A,FALSE
9,neu,neu,B,A,FALSE
9,emo,neu,A,A,FALSE
9,neu,emo,B,,FALSE
9,neu,neu,nei,B,FALSE
9,neu,emo,A,A,FALSE
9,neu,emo,B,A,FALSE
9,neu,emo,A,B,FALSE
9,neu,emo,B,A,FALSE
9,emo,neu,B,A,FALSE
9,emo,neu,A,A,FALSE
9,emo,neu,B,A,FALSE
9,emo,neu,B,A,FALSE
9,neu,emo,B,A,FALSE
9,emo,emo,B,,FALSE
9,emo,neu,A,A,FALSE
9,emo,emo,nei,A,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,B,A,FALSE
9,emo,neu,A,A,FALSE
9,neu,emo,A,A,FALSE
9,neu,neu,A,A,FALSE
9,emo,emo,B,B,FALSE
9,emo,neu,A,B,FALSE
9,neu,neu,B,A,FALSE
9,emo,neu,A,B,FALSE
9,neu,emo,A,A,FALSE
9,neu,emo,A,A,FALSE
9,emo,emo,nei,B,FALSE
9,neu,neu,A,,FALSE
9,emo,neu,B,,FALSE
9,emo,neu,B,B,FALSE
9,emo,neu,A,,FALSE
9,emo,neu,B,B,FALSE
9,neu,emo,B,B,FALSE
9,neu,emo,A,B,FALSE
9,emo,neu,A,A,FALSE
9,emo,emo,A,A,FALSE
9,neu,neu,nei,B,FALSE
9,neu,emo,A,A,FALSE
9,neu,emo,B,,FALSE
9,emo,neu,B,,FALSE
9,neu,emo,B,B,FALSE
9,neu,emo,B,,FALSE
9,neu,emo,B,nei,FALSE
9,emo,neu,A,B,FALSE
9,emo,neu,B,B,FALSE
9,emo,neu,A,B,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,A,,FALSE
9,emo,emo,nei,,FALSE
9,neu,emo,A,A,FALSE
9,neu,emo,B,,FALSE
9,neu,neu,B,B,FALSE
9,emo,emo,A,nei,FALSE
9,emo,neu,B,B,FALSE
9,neu,emo,B,B,FALSE
9,emo,neu,B,A,FALSE
9,emo,neu,A,B,FALSE
9,emo,emo,B,,FALSE
9,neu,emo,B,,FALSE
9,neu,neu,nei,nei,FALSE
9,neu,emo,B,nei,FALSE
9,neu,emo,A,,FALSE
9,neu,emo,B,A,FALSE
9,neu,emo,A,A,FALSE
9,emo,neu,A,B,FALSE
9,emo,neu,A,nei,FALSE
9,emo,neu,B,B,FALSE
9,neu,neu,A,nei,FALSE
10,neu,emo,B,nei,FALSE
10,neu,emo,B,A,FALSE
10,neu,neu,B,A,FALSE
10,emo,emo,B,B,FALSE
10,emo,neu,B,nei,FALSE
10,neu,emo,B,nei,FALSE
10,neu,emo,A,,FALSE
10,emo,neu,A,A,FALSE
10,neu,neu,nei,A,FALSE
10,emo,emo,A,nei,FALSE
10,neu,emo,B,nei,FALSE
10,neu,emo,A,A,FALSE
10,emo,emo,nei,A,FALSE
10,emo,neu,B,A,FALSE
10,neu,emo,A,nei,FALSE
10,emo,neu,B,A,FALSE
10,emo,neu,A,A,FALSE
10,neu,emo,A,A,FALSE
10,emo,neu,A,A,FALSE
10,emo,neu,B,A,FALSE
10,emo,neu,A,A,FALSE
10,neu,emo,A,nei,FALSE
10,emo,neu,B,B,FALSE
10,neu,neu,A,A,FALSE
10,neu,emo,B,nei,FALSE
10,emo,emo,A,nei,FALSE
10,neu,neu,B,,FALSE
10,emo,emo,B,B,FALSE
10,neu,emo,B,nei,FALSE
10,neu,emo,A,,FALSE
10,emo,neu,B,nei,FALSE
10,emo,neu,B,A,FALSE
10,neu,emo,B,nei,FALSE
10,emo,neu,B,nei,FALSE
10,emo,neu,A,,FALSE
10,neu,neu,nei,A,FALSE
10,emo,neu,B,,FALSE
10,neu,emo,A,nei,FALSE
10,neu,neu,A,A,FALSE
10,emo,neu,B,B,FALSE
10,emo,emo,nei,,FALSE
10,neu,emo,A,nei,FALSE
10,emo,neu,A,,FALSE
10,neu,emo,A,A,FALSE
10,neu,emo,B,nei,FALSE
10,emo,neu,A,nei,FALSE
10,neu,emo,A,nei,FALSE
10,emo,neu,A,,FALSE
10,neu,emo,B,B,FALSE
10,emo,neu,A,A,FALSE
10,emo,emo,A,A,FALSE
10,neu,neu,B,A,FALSE
10,emo,neu,A,A,FALSE
10,neu,emo,B,B,FALSE
10,neu,neu,nei,nei,FALSE
10,neu,emo,A,A,FALSE
10,neu,emo,B,,FALSE
10,neu,emo,A,,FALSE
10,neu,emo,B,A,FALSE
10,emo,neu,B,,FALSE
10,emo,neu,A,nei,FALSE
10,emo,neu,B,B,FALSE
10,emo,neu,B,A,FALSE
10,neu,emo,B,A,FALSE
10,emo,emo,B,,FALSE
10,emo,neu,A,A,FALSE
10,emo,emo,nei,A,FALSE
10,neu,emo,A,,FALSE
10,emo,neu,B,A,FALSE
10,emo,neu,A,A,FALSE
10,neu,emo,A,A,FALSE
10,neu,neu,A,A,FALSE
10,emo,emo,B,nei,FALSE
10,emo,neu,A,A,FALSE
10,neu,neu,B,nei,FALSE
10,emo,neu,A,B,FALSE
10,neu,emo,A,,FALSE
10,neu,emo,A,A,FALSE
10,emo,emo,nei,B,FALSE
10,neu,neu,A,B,FALSE
10,emo,neu,B,A,FALSE
10,emo,neu,B,,FALSE
10,emo,neu,A,,FALSE
10,emo,neu,B,A,FALSE
10,neu,emo,B,B,FALSE
10,neu,emo,A,B,FALSE
10,emo,neu,A,A,FALSE
10,emo,emo,A,A,FALSE
10,neu,neu,nei,,FALSE
10,neu,emo,A,,FALSE
10,neu,emo,B,A,FALSE
10,emo,neu,B,A,FALSE
10,neu,emo,B,A,FALSE
10,neu,emo,B,A,FALSE
10,neu,emo,B,nei,FALSE
10,emo,neu,A,,FALSE
10,emo,neu,B,,FALSE
10,emo,neu,A,nei,FALSE
10,neu,emo,A,nei,FALSE
10,emo,neu,A,A,FALSE
10,emo,emo,nei,A,FALSE
10,neu,emo,A,A,FALSE
10,neu,emo,B,,FALSE
10,neu,neu,B,A,FALSE
10,emo,emo,A,A,FALSE
10,emo,neu,B,A,FALSE
10,neu,emo,B,nei,FALSE
10,emo,neu,B,,FALSE
10,emo,neu,A,B,FALSE
10,emo,emo,B,A,FALSE
10,neu,emo,B,A,FALSE
10,neu,neu,nei,A,FALSE
10,neu,emo,B,A,FALSE
10,neu,emo,A,,FALSE
10,neu,emo,B,A,FALSE
10,neu,emo,A,,FALSE
10,emo,neu,A,,FALSE
10,emo,neu,A,A,FALSE
10,emo,neu,B,,FALSE
10,neu,neu,A,A,FALSE
11,neu,emo,B,B,FALSE
11,neu,emo,B,A,FALSE
11,neu,neu,B,B,FALSE
11,emo,emo,B,A,FALSE
11,emo,neu,B,nei,FALSE
11,neu,emo,B,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,neu,nei,A,FALSE
11,emo,emo,A,A,FALSE
11,neu,emo,B,,FALSE
11,neu,emo,A,A,FALSE
11,emo,emo,nei,A,FALSE
11,emo,neu,B,A,FALSE
11,neu,emo,A,B,FALSE
11,emo,neu,B,B,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,neu,B,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,A,nei,FALSE
11,emo,neu,B,nei,FALSE
11,neu,neu,A,A,FALSE
11,neu,emo,B,A,FALSE
11,emo,emo,A,A,FALSE
11,neu,neu,B,B,FALSE
11,emo,emo,B,A,FALSE
11,neu,emo,B,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,B,B,FALSE
11,emo,neu,B,A,FALSE
11,neu,emo,B,nei,FALSE
11,emo,neu,B,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,neu,nei,nei,FALSE
11,emo,neu,B,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,neu,A,A,FALSE
11,emo,neu,B,A,FALSE
11,emo,emo,nei,nei,FALSE
11,neu,emo,A,nei,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,emo,B,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,B,B,FALSE
11,emo,neu,A,A,FALSE
11,emo,emo,A,A,FALSE
11,neu,neu,B,A,FALSE
11,emo,neu,A,nei,FALSE
11,neu,emo,B,A,FALSE
11,neu,neu,nei,A,FALSE
11,neu,emo,A,nei,FALSE
11,neu,emo,B,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,emo,B,nei,FALSE
11,emo,neu,B,B,FALSE
11,emo,neu,A,A,FALSE
11,emo,neu,B,A,FALSE
11,emo,neu,B,nei,FALSE
11,neu,emo,B,nei,FALSE
11,emo,emo,B,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,emo,nei,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,B,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,neu,A,A,FALSE
11,emo,emo,B,A,FALSE
11,emo,neu,A,A,FALSE
11,neu,neu,B,nei,FALSE
11,emo,neu,A,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,emo,nei,nei,FALSE
11,neu,neu,A,nei,FALSE
11,emo,neu,B,B,FALSE
11,emo,neu,B,B,FALSE
11,emo,neu,A,A,FALSE
11,emo,neu,B,B,FALSE
11,neu,emo,B,B,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,emo,A,A,FALSE
11,neu,neu,nei,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,emo,B,B,FALSE
11,emo,neu,B,A,FALSE
11,neu,emo,B,A,FALSE
11,neu,emo,B,,FALSE
11,neu,emo,B,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,neu,B,B,FALSE
11,emo,neu,A,,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,emo,nei,A,FALSE
11,neu,emo,A,A,FALSE
11,neu,emo,B,A,FALSE
11,neu,neu,B,B,FALSE
11,emo,emo,A,A,FALSE
11,emo,neu,B,A,FALSE
11,neu,emo,B,B,FALSE
11,emo,neu,B,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,emo,B,nei,FALSE
11,neu,emo,B,A,FALSE
11,neu,neu,nei,B,FALSE
11,neu,emo,B,nei,FALSE
11,neu,emo,A,A,FALSE
11,neu,emo,B,A,FALSE
11,neu,emo,A,A,FALSE
11,emo,neu,A,A,FALSE
11,emo,neu,A,nei,FALSE
11,emo,neu,B,A,FALSE
11,neu,neu,A,A,FALSE
12,neu,emo,B,B,FALSE
12,neu,emo,B,,FALSE
12,neu,neu,B,nei,FALSE
12,emo,emo,B,A,FALSE
12,emo,neu,B,A,FALSE
12,neu,emo,B,A,FALSE
12,neu,emo,A,,FALSE
12,emo,neu,A,,FALSE
12,neu,neu,nei,nei,FALSE
12,emo,emo,A,A,FALSE
12,neu,emo,B,A,FALSE
12,neu,emo,A,,FALSE
12,emo,emo,nei,B,FALSE
12,emo,neu,B,nei,FALSE
12,neu,emo,A,nei,FALSE
12,emo,neu,B,A,FALSE
12,emo,neu,A,nei,FALSE
12,neu,emo,A,B,FALSE
12,emo,neu,A,A,FALSE
12,emo,neu,B,nei,FALSE
12,emo,neu,A,,FALSE
12,neu,emo,A,,FALSE
12,emo,neu,B,,FALSE
12,neu,neu,A,,FALSE
12,neu,emo,B,nei,FALSE
12,emo,emo,A,nei,FALSE
12,neu,neu,B,nei,FALSE
12,emo,emo,B,,FALSE
12,neu,emo,B,,FALSE
12,neu,emo,A,nei,FALSE
12,emo,neu,B,A,FALSE
12,emo,neu,B,nei,FALSE
12,neu,emo,B,,FALSE
12,emo,neu,B,,FALSE
12,emo,neu,A,,FALSE
12,neu,neu,nei,nei,FALSE
12,emo,neu,B,B,FALSE
12,neu,emo,A,,FALSE
12,neu,neu,A,nei,FALSE
12,emo,neu,B,A,FALSE
12,emo,emo,nei,A,FALSE
12,neu,emo,A,A,FALSE
12,emo,neu,A,A,FALSE
12,neu,emo,A,A,FALSE
12,neu,emo,B,B,FALSE
12,emo,neu,A,A,FALSE
12,neu,emo,A,B,FALSE
12,emo,neu,A,nei,FALSE
12,neu,emo,B,,FALSE
12,emo,neu,A,nei,FALSE
12,emo,emo,A,,FALSE
12,neu,neu,B,nei,FALSE
12,emo,neu,A,B,FALSE
12,neu,emo,B,A,FALSE
12,neu,neu,nei,A,FALSE
12,neu,emo,A,A,FALSE
12,neu,emo,B,B,FALSE
12,neu,emo,A,A,FALSE
12,neu,emo,B,B,FALSE
12,emo,neu,B,nei,FALSE
12,emo,neu,A,,FALSE
12,emo,neu,B,nei,FALSE
12,emo,neu,B,,FALSE
12,neu,emo,B,B,FALSE
12,emo,emo,B,B,FALSE
12,emo,neu,A,,FALSE
12,emo,emo,nei,,FALSE
12,neu,emo,A,A,FALSE
12,emo,neu,B,A,FALSE
12,emo,neu,A,nei,FALSE
12,neu,emo,A,,FALSE
12,neu,neu,A,A,FALSE
12,emo,emo,B,,FALSE
12,emo,neu,A,,FALSE
12,neu,neu,B,nei,FALSE
12,emo,neu,A,A,FALSE
12,neu,emo,A,nei,FALSE
12,neu,emo,A,A,FALSE
12,emo,emo,nei,,FALSE
12,neu,neu,A,,FALSE
12,emo,neu,B,nei,FALSE
12,emo,neu,B,nei,FALSE
12,emo,neu,A,,FALSE
12,emo,neu,B,,FALSE
12,neu,emo,B,,FALSE
12,neu,emo,A,A,FALSE
12,emo,neu,A,A,FALSE
12,emo,emo,A,A,FALSE
12,neu,neu,nei,,FALSE
12,neu,emo,A,B,FALSE
12,neu,emo,B,,FALSE
12,emo,neu,B,nei,FALSE
12,neu,emo,B,,FALSE
12,neu,emo,B,,FALSE
12,neu,emo,B,A,FALSE
12,emo,neu,A,,FALSE
12,emo,neu,B,A,FALSE
12,emo,neu,A,B,FALSE
12,neu,emo,A,B,FALSE
12,emo,neu,A,,FALSE
12,emo,emo,nei,nei,FALSE
12,neu,emo,A,B,FALSE
12,neu,emo,B,B,FALSE
12,neu,neu,B,nei,FALSE
12,emo,emo,A,A,FALSE
12,emo,neu,B,B,FALSE
12,neu,emo,B,B,FALSE
12,emo,neu,B,A,FALSE
12,emo,neu,A,A,FALSE
12,emo,emo,B,nei,FALSE
12,neu,emo,B,nei,FALSE
12,neu,neu,nei,B,FALSE
12,neu,emo,B,B,FALSE
12,neu,emo,A,,FALSE
12,neu,emo,B,,FALSE
12,neu,emo,A,nei,FALSE
12,emo,neu,A,B,FALSE
12,emo,neu,A,,FALSE
12,emo,neu,B,nei,FALSE
12,neu,neu,A,A,FALSE
13,neu,emo,B,nei,FALSE
13,neu,emo,A,nei,FALSE
13,emo,neu,A,nei,FALSE
13,neu,emo,B,nei,FALSE
13,emo,neu,B,nei,FALSE
13,neu,emo,B,,FALSE
13,neu,emo,A,B,FALSE
13,neu,emo,B,nei,FALSE
13,neu,neu,A,A,FALSE
13,emo,neu,A,A,FALSE
13,neu,neu,nei,A,FALSE
13,neu,emo,A,A,FALSE
13,emo,neu,A,,FALSE
13,emo,neu,B,nei,FALSE
13,emo,neu,B,,FALSE
13,emo,emo,nei,nei,FALSE
13,emo,neu,A,nei,FALSE
13,emo,emo,A,A,FALSE
13,neu,emo,A,B,FALSE
13,neu,emo,B,nei,FALSE
13,emo,neu,B,nei,FALSE
13,neu,neu,B,nei,FALSE
13,emo,emo,B,nei,FALSE
13,emo,neu,A,nei,FALSE
13,emo,emo,B,nei,FALSE
13,emo,neu,B,B,FALSE
13,neu,neu,B,nei,FALSE
13,emo,neu,B,B,FALSE
13,emo,neu,A,B,FALSE
13,neu,emo,A,,FALSE
13,neu,emo,B,A,FALSE
13,neu,emo,A,,FALSE
13,emo,neu,B,A,FALSE
13,neu,emo,B,nei,FALSE
13,neu,emo,B,B,FALSE
13,neu,emo,B,B,FALSE
13,neu,emo,A,A,FALSE
13,emo,neu,B,A,FALSE
13,neu,neu,nei,nei,FALSE
13,emo,emo,nei,,FALSE
13,emo,neu,A,,FALSE
13,emo,emo,A,A,FALSE
13,emo,neu,A,nei,FALSE
13,neu,emo,A,B,FALSE
13,neu,emo,A,B,FALSE
13,emo,neu,A,A,FALSE
13,emo,neu,B,B,FALSE
13,neu,neu,A,A,FALSE
13,neu,neu,B,B,FALSE
13,neu,emo,A,nei,FALSE
13,emo,neu,A,A,FALSE
13,emo,neu,B,nei,FALSE
13,neu,emo,A,nei,FALSE
13,neu,emo,B,A,FALSE
13,emo,emo,B,nei,FALSE
13,emo,neu,B,B,FALSE
13,neu,emo,B,B,FALSE
13,neu,emo,A,A,FALSE
13,emo,emo,nei,nei,FALSE
13,neu,neu,nei,nei,FALSE
13,neu,emo,B,A,FALSE
13,emo,neu,B,A,FALSE
13,neu,emo,B,B,FALSE
13,emo,neu,B,B,FALSE
13,neu,emo,A,B,FALSE
13,emo,neu,A,A,FALSE
13,emo,neu,B,B,FALSE
13,neu,neu,A,A,FALSE
13,emo,neu,A,,FALSE
13,emo,neu,A,nei,FALSE
13,emo,emo,A,B,FALSE
13,neu,emo,A,B,FALSE
13,neu,emo,B,B,FALSE
13,emo,neu,B,,FALSE
13,neu,neu,B,B,FALSE
13,emo,neu,A,B,FALSE
13,emo,neu,B,A,FALSE
13,emo,emo,nei,,FALSE
13,neu,emo,A,B,FALSE
13,emo,neu,A,A,FALSE
13,neu,emo,A,A,FALSE
13,neu,emo,B,B,FALSE
13,neu,neu,nei,nei,FALSE
13,neu,neu,A,nei,FALSE
13,neu,emo,A,B,FALSE
13,emo,neu,B,B,FALSE
13,neu,emo,B,B,FALSE
13,emo,emo,A,B,FALSE
13,emo,neu,B,B,FALSE
13,neu,emo,B,A,FALSE
13,emo,emo,B,nei,FALSE
13,neu,emo,B,,FALSE
13,emo,neu,A,A,FALSE
13,emo,neu,A,nei,FALSE
13,neu,emo,A,nei,FALSE
13,emo,neu,A,A,FALSE
13,emo,neu,B,A,FALSE
13,neu,emo,B,B,FALSE
13,emo,emo,A,A,FALSE
13,emo,neu,B,nei,FALSE
13,emo,neu,A,A,FALSE
13,neu,emo,A,A,FALSE
13,emo,neu,A,,FALSE
13,neu,neu,B,A,FALSE
13,neu,emo,B,nei,FALSE
13,emo,emo,B,A,FALSE
13,neu,emo,B,B,FALSE
13,emo,emo,nei,nei,FALSE
13,emo,neu,A,A,FALSE
13,emo,neu,B,,FALSE
13,emo,neu,A,,FALSE
13,emo,neu,B,nei,FALSE
13,neu,emo,B,,FALSE
13,neu,neu,nei,A,FALSE
13,neu,emo,B,B,FALSE
13,neu,emo,A,B,FALSE
13,neu,neu,A,B,FALSE
13,emo,neu,A,A,FALSE
13,neu,emo,A,nei,FALSE
13,neu,emo,A,A,FALSE
14,neu,emo,B,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,A,,TRUE
14,neu,emo,B,,TRUE
14,emo,neu,B,,TRUE
14,neu,emo,B,,TRUE
14,neu,emo,A,,TRUE
14,neu,emo,B,,TRUE
14,neu,neu,A,,TRUE
14,emo,neu,A,,TRUE
14,neu,neu,nei,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,A,,TRUE
14,emo,neu,B,,TRUE
14,emo,neu,B,,TRUE
14,emo,emo,nei,,TRUE
14,emo,neu,A,,TRUE
14,emo,emo,A,,TRUE
14,neu,emo,A,,TRUE
14,neu,emo,B,,TRUE
14,emo,neu,B,,TRUE
14,neu,neu,B,,TRUE
14,emo,emo,B,,TRUE
14,emo,neu,A,,TRUE
14,emo,emo,B,,TRUE
14,emo,neu,B,,TRUE
14,neu,neu,B,,TRUE
14,emo,neu,B,,TRUE
14,emo,neu,A,,TRUE
14,neu,emo,A,,TRUE
14,neu,emo,B,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,B,,TRUE
14,neu,emo,B,,TRUE
14,neu,emo,B,,TRUE
14,neu,emo,B,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,B,,TRUE
14,neu,neu,nei,,TRUE
14,emo,emo,nei,,TRUE
14,emo,neu,A,,TRUE
14,emo,emo,A,,TRUE
14,emo,neu,A,,TRUE
14,neu,emo,A,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,A,,TRUE
14,emo,neu,B,,TRUE
14,neu,neu,A,,TRUE
14,neu,neu,B,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,A,,TRUE
14,emo,neu,B,,TRUE
14,neu,emo,A,,TRUE
14,neu,emo,B,,TRUE
14,emo,emo,B,,TRUE
14,emo,neu,B,,TRUE
14,neu,emo,B,,TRUE
14,neu,emo,A,,TRUE
14,emo,emo,nei,,TRUE
14,neu,neu,nei,,TRUE
14,neu,emo,B,,TRUE
14,emo,neu,B,,TRUE
14,neu,emo,B,,TRUE
14,emo,neu,B,,TRUE
14,neu,emo,A,,TRUE
14,emo,neu,A,,TRUE
14,emo,neu,B,,TRUE
14,neu,neu,A,,TRUE
14,emo,neu,A,,TRUE
14,emo,neu,A,,TRUE
14,emo,emo,A,,TRUE
14,neu,emo,A,,TRUE
